EmployeeId,PositionId,ShiftType,Date,DayOfWeek,Month,IsWeekend,TotalMinutes,Label
7afecb62-aa18-4106-a82b-a906fa7e488d,81BA61FE-FBE1-4943-9609-08DD17656FFB,5,2026-05-08,6,5,0,360,1
144bc00f-b27f-49a9-8664-9bcd79ea6975,C276218D-F973-4E04-5E30-08DC894CFFB3,15,2026-05-08,6,5,0,360,1
c280d18d-86b9-4bba-85e6-2c00472efd9d,81BA61FE-FBE1-4943-9609-08DD17656FFB,14,2026-05-08,6,5,0,360,1
f488e272-24db-42ce-9d36-80a013657223,58EB8749-B6DE-44ED-9608-08DD17656FFB,4,2026-05-08,6,5,0,300,1
413e6437-7712-4672-8d5f-80a6c94ef119,3669E755-6F3C-4486-9604-08DD17656FFB,16,2026-05-10,1,5,1,300,1
a4ad082b-fd58-4e76-9864-5a0339b700be,7877AEAE-27C9-41B0-6A9D-08DD6D33672A,6,2026-05-06,4,5,0,240,1
299503c0-1a91-43dd-8b64-b2b35f44afd6,3C73974A-4F0C-4E6A-9606-08DD17656FFB,15,2026-05-08,6,5,0,360,1
4afd5d07-d782-4b98-92cb-eea7ca0104bf,3669E755-6F3C-4486-9604-08DD17656FFB,16,2026-05-09,7,5,1,300,1
925fe8e4-a2de-433d-8c9d-b07fd34a8c36,3E1F785D-7233-4302-9607-08DD17656FFB,4,2026-05-09,7,5,1,300,1
c280d18d-86b9-4bba-85e6-2c00472efd9d,3C73974A-4F0C-4E6A-9606-08DD17656FFB,5,2026-05-05,3,5,0,360,1
925fe8e4-a2de-433d-8c9d-b07fd34a8c36,C4CFCA11-7C08-4ADB-9611-08DD17656FFB,4,2026-05-05,3,5,0,300,1
1ddcffe7-c2ad-4836-a35b-75b12da1d336,3E1F785D-7233-4302-9607-08DD17656FFB,14,2026-05-07,5,5,0,360,1
1ddcffe7-c2ad-4836-a35b-75b12da1d336,AF4DB3E1-6DF5-4945-5A06-08DD6E503AEC,6,2026-05-08,6,5,0,240,1
1ddcffe7-c2ad-4836-a35b-75b12da1d336,AF4DB3E1-6DF5-4945-5A06-08DD6E503AEC,11,2026-05-08,6,5,0,180,1
b8eaaef1-8890-4d24-8c6c-3db23f8812a0,3C73974A-4F0C-4E6A-9606-08DD17656FFB,5,2026-05-09,7,5,1,360,1
c720feeb-93e1-4d88-b275-525f95f377ee,7828EA1E-332F-44EE-960A-08DD17656FFB,5,2026-05-08,6,5,0,360,1
d5900ef2-17fd-42da-b9ea-b20a194fec05,2D7B6426-B613-481B-960E-08DD17656FFB,13,2026-05-08,6,5,0,300,1
9964c775-c7f7-42d2-9d2c-a75cb68487d1,78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,4,2026-05-08,6,5,0,300,1
9964c775-c7f7-42d2-9d2c-a75cb68487d1,CB9E8FC8-956C-4FA4-9610-08DD17656FFB,4,2026-05-06,4,5,0,300,1
9964c775-c7f7-42d2-9d2c-a75cb68487d1,EC754F9E-6217-4A0A-960B-08DD17656FFB,2,2026-05-07,5,5,0,360,1
78732633-0af4-4912-9602-d3923d7c10d0,7828EA1E-332F-44EE-960A-08DD17656FFB,5,2026-05-06,4,5,0,360,1
2c075776-4fd8-49f3-b781-7842bd8156de,FF0F4B32-DB6C-4965-960D-08DD17656FFB,15,2026-05-04,2,5,0,360,1
f488e272-24db-42ce-9d36-80a013657223,3669E755-6F3C-4486-9604-08DD17656FFB,16,2026-05-04,2,5,0,300,1
1b96029f-d249-4657-97e1-ce4086f265fc,7828EA1E-332F-44EE-960A-08DD17656FFB,12,2026-05-07,5,5,0,240,1
c5ce5a45-2b0a-40ff-a82f-ea5df6501805,FF0F4B32-DB6C-4965-960D-08DD17656FFB,2,2026-05-06,4,5,0,360,1
c720feeb-93e1-4d88-b275-525f95f377ee,3669E755-6F3C-4486-9604-08DD17656FFB,2,2026-05-06,4,5,0,360,1
9b1e36ac-7e99-4109-b4c6-9a85c1bf7719,C276218D-F973-4E04-5E30-08DC894CFFB3,5,2026-05-06,4,5,0,360,1
d71b50b4-750e-4644-9786-becc6520c6d7,F26102A7-0CF1-4812-9605-08DD17656FFB,16,2026-05-07,5,5,0,300,1
d71b50b4-750e-4644-9786-becc6520c6d7,880B21E2-4D0E-4BC6-960F-08DD17656FFB,13,2026-05-04,2,5,0,300,1
10005f55-8589-4836-800d-4b8bba0bf675,C276218D-F973-4E04-5E30-08DC894CFFB3,16,2026-05-10,1,5,1,300,1
299503c0-1a91-43dd-8b64-b2b35f44afd6,C276218D-F973-4E04-5E30-08DC894CFFB3,9,2026-05-09,7,5,1,300,1
f17d430a-5b83-47c8-ac20-77c5fe7864f7,7877AEAE-27C9-41B0-6A9D-08DD6D33672A,13,2026-05-07,5,5,0,300,1
0d2b5c5a-8a41-4997-ad20-a604731bb160,78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,9,2026-05-08,6,5,0,300,1
f17d430a-5b83-47c8-ac20-77c5fe7864f7,C276218D-F973-4E04-5E30-08DC894CFFB3,4,2026-05-08,6,5,0,300,1
d1123909-9ea0-46ac-b6bc-cd79543a0267,2D7B6426-B613-481B-960E-08DD17656FFB,13,2026-05-04,2,5,0,300,1
d6bb32c2-721c-4e93-b32d-96b031accd42,F26102A7-0CF1-4812-9605-08DD17656FFB,16,2026-05-04,2,5,0,300,1
27e0791f-5767-4877-b1e4-c80aceb86623,F26102A7-0CF1-4812-9605-08DD17656FFB,9,2026-05-04,2,5,0,300,1
d6bb32c2-721c-4e93-b32d-96b031accd42,7828EA1E-332F-44EE-960A-08DD17656FFB,13,2026-05-06,4,5,0,300,1
d6bb32c2-721c-4e93-b32d-96b031accd42,AF4DB3E1-6DF5-4945-5A06-08DD6E503AEC,4,2026-05-07,5,5,0,300,1
