PositionId,ShiftType,DayOfWeek,Month,IsWeekend,Label
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,22,5,8,False,1
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,1,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,2,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,3,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,4,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,5,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,6,4,8,False,1
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,7,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,8,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,9,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,10,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,11,4,8,False,1
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,12,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,13,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,14,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,15,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,16,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,17,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,18,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,19,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,20,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,21,4,8,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,22,4,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,1,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,2,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,3,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,4,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,5,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,6,2,8,False,1
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,7,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,8,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,9,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,10,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,11,2,8,False,1
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,12,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,13,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,14,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,15,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,16,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,17,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,18,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,19,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,20,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,21,2,8,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,22,2,8,False,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,1,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,2,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,3,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,4,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,5,6,8,True,1
81BA61FE-FBE1-4943-9609-08DD17656FFB,6,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,7,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,8,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,9,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,10,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,11,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,12,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,13,6,8,True,1
81BA61FE-FBE1-4943-9609-08DD17656FFB,14,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,15,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,16,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,17,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,18,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,19,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,20,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,21,6,8,True,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,22,6,8,True,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,1,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,2,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,3,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,4,4,8,False,1
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,5,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,6,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,7,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,8,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,9,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,10,4,8,False,1
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,11,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,12,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,13,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,14,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,15,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,16,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,17,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,18,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,19,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,20,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,21,4,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,22,4,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,1,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,2,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,3,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,4,5,8,False,1
52B10290-AC6C-4A72-960C-08DD17656FFB,5,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,6,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,7,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,8,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,9,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,10,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,11,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,12,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,13,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,14,5,8,False,1
52B10290-AC6C-4A72-960C-08DD17656FFB,15,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,16,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,17,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,18,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,19,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,20,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,21,5,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,22,5,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,1,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,2,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,3,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,4,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,5,3,8,False,1
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,6,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,7,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,8,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,9,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,10,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,11,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,12,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,13,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,14,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,15,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,16,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,17,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,18,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,19,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,20,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,21,3,8,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,22,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,1,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,2,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,3,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,4,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,5,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,6,3,8,False,1
43B5757E-91EC-4260-7F82-08DD6DE19A8E,7,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,8,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,9,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,10,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,11,3,8,False,1
43B5757E-91EC-4260-7F82-08DD6DE19A8E,12,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,13,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,14,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,15,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,16,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,17,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,18,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,19,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,20,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,21,3,8,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,22,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,1,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,2,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,3,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,4,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,5,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,6,3,8,False,1
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,7,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,8,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,9,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,10,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,11,3,8,False,1
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,12,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,13,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,14,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,15,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,16,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,17,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,18,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,19,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,20,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,21,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,22,3,8,False,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,1,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,2,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,3,0,8,True,1
58EB8749-B6DE-44ED-9608-08DD17656FFB,4,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,5,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,6,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,7,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,8,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,9,0,8,True,1
58EB8749-B6DE-44ED-9608-08DD17656FFB,10,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,11,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,12,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,13,0,8,True,1
58EB8749-B6DE-44ED-9608-08DD17656FFB,14,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,15,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,16,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,17,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,18,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,19,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,20,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,21,0,8,True,0
58EB8749-B6DE-44ED-9608-08DD17656FFB,22,0,8,True,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,1,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,2,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,3,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,4,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,5,3,8,False,1
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,6,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,7,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,8,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,9,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,10,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,11,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,12,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,13,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,14,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,15,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,16,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,17,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,18,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,19,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,20,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,21,3,8,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,22,3,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,1,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,2,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,3,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,4,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,5,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,6,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,7,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,8,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,9,5,8,False,1
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,10,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,11,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,12,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,13,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,14,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,15,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,16,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,17,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,18,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,19,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,20,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,21,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,22,5,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,1,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,2,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,3,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,4,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,5,3,8,False,1
2D7B6426-B613-481B-960E-08DD17656FFB,6,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,7,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,8,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,9,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,10,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,11,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,12,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,13,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,14,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,15,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,16,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,17,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,18,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,19,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,20,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,21,3,8,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,22,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,1,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,2,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,3,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,4,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,5,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,6,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,7,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,8,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,9,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,10,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,11,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,12,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,13,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,14,3,8,False,1
52B10290-AC6C-4A72-960C-08DD17656FFB,15,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,16,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,17,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,18,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,19,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,20,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,21,3,8,False,0
52B10290-AC6C-4A72-960C-08DD17656FFB,22,3,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,1,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,2,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,3,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,4,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,5,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,6,4,8,False,1
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,7,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,8,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,9,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,10,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,11,4,8,False,1
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,12,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,13,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,14,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,15,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,16,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,17,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,18,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,19,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,20,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,21,4,8,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,22,4,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,1,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,2,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,3,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,4,5,8,False,1
B26CADE7-1C59-459B-591E-08DD6540AAFA,5,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,6,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,7,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,8,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,9,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,10,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,11,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,12,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,13,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,14,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,15,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,16,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,17,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,18,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,19,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,20,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,21,5,8,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,22,5,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,1,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,2,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,3,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,4,4,8,False,1
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,5,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,6,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,7,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,8,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,9,4,8,False,1
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,10,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,11,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,12,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,13,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,14,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,15,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,16,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,17,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,18,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,19,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,20,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,21,4,8,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,22,4,8,False,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,1,5,8,False,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,2,5,8,False,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,3,5,8,False,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,4,5,8,False,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,5,5,8,False,1
81BA61FE-FBE1-4943-9609-08DD17656FFB,6,5,8,False,0
81BA61FE-FBE1-4943-9609-08DD17656FFB,7,5,8,False,0
